Gene Name,RIPA,SMA200P,SMA200CB,SMA300CB,ChloroSMA20,ChloroSMA40,ChloroSMA60,ChloroSMA80,NP40,AASTY645,AASTY650,AASTY1150,AASTY1145,AASTY80
HACD3,0.41777003226258336,0.7162142589468368,0.7860820351473827,0.6844969262871704,1,0.8722643948982878,0.6086706688009853,0.3168821154326524,0.624387431784574,0.4094139788978922,0.3322293324084761,0.5956301567930075,0.7191656051720721,0.5290820352229271
RRBP1,0.9105200408800045,0.6922470095523129,0.7275656055644746,0.8120980156571157,0.8447901312183648,0.8576993268136645,1,0.8058481915339095,0.596108036006638,0.39204554050062224,0.8070095244394659,0.45712265796973367,0.4332363289167895,0.703683077766689
TMEM205,0.6048298837102724,0.8324574711467243,1,0.8177212837606648,0.9059666776631253,0.8249172377448214,0.7181484045389948,0.3760949277137266,0.4711698746155324,0.4124207658687361,0.877124398973723,0.5981990037653329,0.8600924377870841,0.312372880509634
EMC10,1,0.6432802475060581,0.6587938779896318,0.3052970431330393,0.9186519990390045,0.7633452400230988,0.32967626545512724,0.7791215305968955,0.5620793944454037,0.5869082895435466,0.5596004818635646,0.6742241531562315,0.5992758419898001,0.5720265293198739
CTNNA2,1,0.7328934950128162,0.3719176620685185,0.4210523984921689,0.8620194439096062,0.5055211034639688,0.1159534871963511,0.8232268736273803,0.43265026258338657,0.432127876949625,0.315175968752752,0.739321299671454,0.6145331374523926,0.585442695530831
RPS21,0.331427899711085,0.1207911848899229,0.4595780030305464,1,0.2593790719819905,0.430012184369074,0.1803325912883795,0.3927774817111882,0.47378015818299735,0.9214379147984038,0.8309209831858264,0.4137941291262523,0.2610099476868316,0.5456573805367246
DNAJB11,1,0.6403804017148037,0.6960947643770755,0.6082792195232246,0.9118945211132424,0.857572872877053,0.6095737853084018,0.7280362654064334,0.5888285410519485,0.6024393307485623,0.1758738153555103,0.7979335582676632,0.523865776772614,0.6195192660789086
KTN1,0.9409758149815342,0.6542119224275177,0.5270733165497161,0.7383089350744573,0.8942606383738159,0.8451676419363991,1,0.6988843216371436,0.7162033178980013,0.7827425757869872,0.7764510488568394,0.7324572662395076,0.6592658922777885,0.8677675368881153
EMC2,0.8005959791707281,1,0.8098639212837291,0.4197623848245875,0.7462561753810626,0.8749305410035759,0.8736748224435764,0.2901570996045643,0.6415958973472715,0.41319327715243503,0.917031613855664,0.4668167770549785,0.7340789978444271,0.2689015213528321
PPP2R1A,0.7050139052441324,0.7234031137727689,0.4918224169991842,0.3127111775919675,0.7209204845767823,0.46754796011777877,0.5506235825840733,0.5961999876394971,0.8385095736735357,1,0.4429512052734726,0.4649422374882868,0.5488906422982835,0.1952278304692808
RAB8A,0.7602728069939461,0.7774333387650556,0.7159997541801044,0.7524906731305847,0.9398034649297766,0.7980340060139172,0.87704298325468,0.44609192263017805,1,0.6247144551632717,0.9946983062791694,0.7311772518913096,0.7519781344472931,0.5384091186912466
ATP5H,0.5603666807370414,0.01324382588716453,0.027649860143651627,0.0953304220257793,0.01870508900545668,0.01301677139001118,0.006477561460778518,1,0.5395190955313905,0.11277077643123119,0.01658961293490523,0.1105477434364857,0.02287963815510409,0.1602544081186019
VCL,0.47520054282298413,0.42202763926467,0.6650586399906335,0.5910800914977259,0.5637804340160546,0.4832187077814987,0.5819829072525305,1,0.4738957802283445,0.6392330891355652,0.650462451987118,0.5526998531962306,0.4978731074905469,0.5376649509064896
RAPH1,0.1744394695876657,1,0.32705740521611465,0.34041626788337753,0.6401087185927788,0.6752354251672388,0.2716312502845917,0.391426111430548,0.28793999960367683,0.36220567987831137,0.2331271336822926,0.49489193036971235,0.5832726045612294,0.38124765030768765
PRAF2,0.8112747343106641,0.5956733310409001,0.6808023315417845,0.9292319645098869,1,0.7249978819058219,0.7445498974376151,0.656160837815895,0.3990289414714897,0.6095159495104038,0.6913841262845143,0.4759298864775204,0.5658353784908541,0.4798718571595535
HLA-B,0.495467783848232,0.6597279399917233,0.6347904785955991,0.35261242245615526,1,0.711961927289628,0.8276767584809808,0.4829380682270799,0.4836521757019241,0.5033570631498488,0.503732783177855,0.6077228211981079,0.5302008852249621,0.44413092483659883
EPB41L2,1,0.6825925404946689,0.7128942210697944,0.4731682288135989,0.9028640772533645,0.8116505159744541,0.8257514678521531,0.7516699915940945,0.7574343515625414,0.7373956849276077,0.5854020773834401,0.804898909679849,0.7831248806464721,0.6965627997749898
VAPA,0.7508058257645065,0.5616912402263785,0.5533790149767467,0.5606433711841536,0.7487370460010534,0.734436534866899,0.7478034985209518,0.7141727905766899,0.6622191786190935,0.6374956238428183,1,0.7328307689646119,0.6268518811405319,0.6541928002442193
ATP2B1,0.9756930439843555,0.7425652894346496,0.8124837059324496,0.6371056871063201,1,0.7850899784536398,0.8408492718836132,0.5690632508579193,0.7710486945277818,0.6113923156142754,0.5090161671205695,0.6114440211717731,0.712565288295728,0.49657951507037246
MMGT1,0.8277887817993275,0.6171761877802535,0.6932999930037063,0.5008752474738349,0.9823832899250313,0.9045105016785239,0.702351046634094,0.578980763048263,0.3915723410797658,0.5028534222029776,1,0.6757943215557823,0.9791239971427579,0.4510306863930948
YWHAH,0.8905344852454613,0.5175111797659978,0.5096159381654994,0.5475142967615086,0.6454092183807342,0.39317791565946086,0.9883854774201454,0.7772513690141177,0.9763382842237556,0.9203502948834884,1,0.2910002432030656,0.40173451157296325,0.08203285830497271
AP1G1,0.9047740019455408,0.7490314090279597,0.517047882549285,0.34166718018007525,0.6451249066892533,0.6836100136539937,0.3901212641180851,0.2491616314639441,0.9488358935034397,0.8765557581689807,0.5059989246923977,1,0.8445600802649694,0.9149918655656518
HTRA2,0.9591940506499899,0.22105101924967718,0.1953007112894287,0.29066765056501326,0.3651266114131742,0.2478484054931256,0.09326045318551056,1,0.1331465391814384,0.32794334102590006,0.1802866085884648,0.3030754463974707,0.23581748031546731,0.6118211219701214
SLC1A5,0.5881824672273752,0.7979831575089819,0.8103133653119253,0.960759676755339,1,0.8769972765794357,0.5198431748706231,0.7625101644141483,0.4793418315396491,0.5781262406549957,0.6414455129167861,0.655165162880209,0.7946820175787539,0.5397958211626317
ACSL3,0.6336958957837773,0.8279483804373146,0.8006120587575141,0.8720432649115517,0.8100097559449967,0.6827659509248263,0.8409469303787034,0.8219613582738404,0.7452272779575493,0.6476564756333599,0.6915134229707941,0.8992728936858682,0.8673147348176946,1
SRPR,0.9100046418445481,0.8422025873167942,0.934422292656953,0.8937886642406387,0.9951245476675767,0.8397329545993092,1,0.8892636479253269,0.8895720254388579,0.7211587208461556,0.5815283551561755,0.831355950909418,0.7487382488468031,0.9966407942544567
KPNA2,0.4576689049057892,0.6156075593182092,0.6361520758978704,0.6741848030416598,0.915231787064045,0.6154353824348705,0.6806315144500598,0.6930459682445883,0.5623552157310536,0.8188603501498793,0.4921217414420554,0.8848672493784693,0.5647614335920277,1
STT3A,0.4207808547772089,0.8766664594693161,0.8787260946581419,0.6258580209148785,1,0.8946195083571571,0.8917818114590184,0.1463075292957002,0.5817712483184816,0.5018118714113556,0.9552807013775005,0.6981271911062464,0.8832257367123187,0.5040032663683195
MRPS22,0.7437014945289897,0.4094334519570904,0.6350627730555364,0.6190931574861074,0.3987130608062887,0.3709827896475236,0.5587412313857033,0.91169678107089,0.6702199178584778,0.6381963086377391,0.4229617013386699,0.7305136248498172,0.36430998152124805,1
SSR3,0.6167679270580243,0.3348300556951605,0.9647242173655411,0.681462500243931,0.6841785411093452,0.6223436334098036,0.3622528603192323,1,0.35545487125314745,0.4038753118586947,0.1302561582262177,0.5024884340122329,0.3660290189931931,0.4516986474615866
SDHB,1,0.459642370914071,0.9687838104425672,0.568481114809828,0.40527303398344605,0.2899728939030941,0.39855221007194475,0.7372240270810364,0.7108794874849623,0.7338045337305057,0.4482892350855537,0.6289394123618866,0.3740617852131535,0.5665597602032392
FKBP10,0.8714802000130788,0.5147842334512781,0.8434808498698154,0.4512527067007218,0.6462950052259631,0.7256289689062798,1,0.9511801928021449,0.9548156010106639,0.9872157098796163,0.7119890415170016,0.7101618894563322,0.6566499516532851,0.6340566780768415
PARK7,0.5923475332991806,0.2776616754524508,0.5211473924007499,0.40455161780601223,0.28078642550405,0.2896899842021455,0.2107091943265387,1,0.3913329697467776,0.9490841703633237,0.3175437173248678,0.4283823890726845,0.3997093998926096,0.4072976686150096
MRPL1,1,0.3109412073548902,0.2833901383290219,0.2750729670219753,0.3666664297763315,0.35301111412751857,0.3776499960045863,0.5385900819027356,0.4330765442108296,0.43463715935388597,0.42316310898299647,0.5273653662645598,0.3753593533755211,0.725064173019793
GNB2L1,0.117708184299452,0.30608111463857773,0.6010305848210773,0.7344023180861048,0.5647189310843715,0.4712780224331986,0.649666423039202,0.3600150578494345,0.2994306295495073,1,0.1846223890791197,0.7695494087501644,0.3106747852685291,0.9515695762439969
LMAN2,0.3965862782166195,0.7036726938156689,0.7493600066169759,0.6824862515273163,1,0.7345640091186548,0.2905935818710731,0.717620043387359,0.6549280739745482,0.9151534522226795,0.1905293638208855,0.9689553838543297,0.74474867369917,0.7218623155070055
ARF1,0.33659108714202723,0.4764433965186906,0.2559358769911927,0.1186105998180922,0.48033480932553146,0.4093164467775317,0.1306262876958465,0.1567327401232991,0.2971514329600479,1,0.1353143300967582,0.5183539805596675,0.6997704046395503,0.6834284987124495
CDH2,1,0.2841413253443563,0.2715130793222255,0.1658089442718605,0.48415428871859606,0.5658134195383743,0.1208731589679186,0.6439628877201852,0.6455706217184634,0.36246111526342234,0.18802921091489652,0.2923122571214403,0.33679452112975494,0.2060930640723933
BASP1,0.37966250461546336,0.005376386118600106,0.01390220262505636,0.026867691580201792,0.0121535297284932,0.008916779754543608,0.0038730213731833964,0.005366912476273323,1,0.043052944189212045,0.058849675075308416,0.0022143290636011687,0.003620350124095371,0.004317606349526553
EPRS,0.32688304652041533,0.5174842360052343,0.569729479288116,0.7875947772565796,0.690889473214357,0.5212979324338237,0.7267519213991157,0.7755673014149154,0.5506763846471096,0.8194588246373332,0.6146788545548052,0.8349650190873507,0.575546952461888,1
PYCR1,0.9261391191299588,0.6028791308139018,1,0.637458211924534,0.4960655530727694,0.5101779853778763,0.5756620123142947,0.33803113710622545,0.7171995611878833,0.6150708453329473,0.7682357138765985,0.6976546470268417,0.5667691265492197,0.9188441678185372
DHCR24,0.5430976213560905,0.8656867659809709,0.7437216577576633,0.28920923813585536,0.8913365314818755,0.7549798174077833,0.9350262528916583,0.0791093526114825,0.7792022085445984,0.7060352881649421,0.4283930450458946,1,0.8697042793269483,0.7813805458556736
LRPAP1,0.5066406704225038,0.5540818782922807,0.4553376609625079,0.40625429301159505,0.3756203934813042,0.5869673709856007,0.61653090535802,0.19898347262063648,0.5222850832899214,0.36743494663713633,1,0.3481868109303337,0.4107377997418203,0.2326358335910903
OGDH,0.5926532002693524,0.39559108278654004,0.4114112592530176,0.3611847655481565,0.5725212617427329,0.41564648675414,0.21645519311293232,0.9400098101831499,0.488946193261862,0.6025443749287946,0.2693037462833789,0.6953531552420771,0.39023760846407735,1
STX7,0.9747761115825271,0.7677410247236088,0.8601070654901912,0.6412222820822364,0.9445743448277828,0.6696743292913238,0.9763366944320272,0.7923508565420299,0.7182248173398962,0.44326121973115695,1,0.5498126862187867,0.6071719719555876,0.3383534418062039
SLC25A3,0.2269064594021454,0,0.041503761761187856,0,0.07626622157551498,0.02005379256501878,0.008020287393122154,0,0.06288969877147432,0.04843333918188615,0.0014384340626743069,1,0.3320765861141129,0.5482488686750034
FDFT1,0.5827071940285755,0.8663121479911539,0.6477536660461837,0.7873444844909495,1,0.8801159976897571,0.7398979432307549,0.3293975400175588,0.5185076151313329,0.5132405286344283,0.6011387436748453,0.6602361686836337,0.8074629598322907,0.4415558861092187
PAICS,0.3385104973287127,0.5672560199062543,0.7840647369636723,0.7805090867156469,0.8792030610996819,0.7420247723392872,0.545356373859367,1,0.5422208756652663,0.7969855179691359,0.45171877723794046,0.8589224211233951,0.5749450074972026,0.8282767365815367
TOMM70A,1,0.6939367864138923,0.5866919490568768,0.5278890562815706,0.6496010859751375,0.5097625710930781,0.43373382102663965,0.9561517855259727,0.7477179746609888,0.816363304799275,0.2177598017959815,0.8438549613680744,0.4988091291112057,0.8410409244588127
AP2B1,0.7862610229208287,0.6543940468406766,0.7293378921416981,0.6759558320420581,0.7588516463320137,0.6282099575746777,0.8919675709372004,0.7506078861476378,0.7467317877652381,0.877678414922492,0.7867033336481651,1,0.7772997595218638,0.9097681494554916
EZR,0.46989718461294844,0.5260082668533947,0.530602324544829,0.7150804702705454,0.6166352490595249,0.5118007401045208,0.44561237183267216,0.5788524710121197,0.4495852890528928,1,0.4454048790658797,0.7393496471621436,0.6123934505747971,0.7997503062930726
EMD,0.3401974153455043,0.3637801038274217,0.2709991122678722,0.26050676009828366,0.6402611020998829,0.4910431572036682,0.6222791100641709,0.43290113378797224,0.2304195927413328,0.2723340896528607,1,0.34331259045307144,0.4050740677493685,0.2611935707514465
RAB2A,0.6059322724534716,0.8728093995146385,0.7691355357921442,1,0.9384820464873525,0.9752194392993379,0.7461728892007617,0.4278777037945071,0.7862225022864832,0.6948414489267033,0.3187459811665092,0.739071388610081,0.7650361647489532,0.6845688870520089
ALKBH7,1,0,0.40506481421451906,0.3528726846900128,0.1551207242258692,0.2985550002074873,0.2686664695636648,0.9073445336676031,0.7033327460131518,0.33735266862928964,0.4392875068844312,0.3229896317635288,0.44002791768720245,0.2633193001368657
LMNB2,0.7503975949315692,0.7158867938341202,0.6104701861881243,0.5413757448526662,0.7554726477562379,0.7706854207690842,1,0.5885932290783397,0.6468372044349344,0.4795175975464315,0.9707009360073038,0.7147050371618788,0.633769918167455,0.6396921295248931
PNPT1,1,0.36061281102644427,0.8040433909263406,0.6115622944988331,0.2764791808920075,0.44880375715407167,0.7548848851261551,0.9335061930710878,0.46453120906063666,0.6285804079942575,0.8875954782326185,0.6234748822114644,0.2761767808581544,0.9779435877875926
MSN,0.4471834830853162,0.6193710699640846,0.7057012360723921,0.8724740960322717,0.6114902773938763,0.6451862298801606,0.6178499091350271,0.5580841546828416,0.5091804592205914,1,0.8957207885674179,0.7623168395945805,0.6376229062246217,0.8662219974085836
JUP,0.7059258280829575,0.9441594467089263,0.8077953444040981,0.6124933164590977,0.9476097880547727,0.8934319943965952,0.9137557078502608,1,0.6307516557375827,0.6776403758474708,0.4856024878194913,0.7112796744972986,0.854141661092416,0.589407310244395
MTDH,0.5602658802394297,0.6939438758420551,0.7040955522964748,0.5717832956497162,1,0.6544584407811409,0.8953744715001658,0.7211178659568508,0.4901180498679237,0.579832150093759,0.7228168047912491,0.7119099750011193,0.5933258804005075,0.615360623578195
ECH1,0.6894331286223914,0.2768836771384537,0.4464095401075795,0.4443027138869764,0.16880572996363138,0.1356664641920238,0.2291991415823954,1,0.5299073715106988,0.40880790469323375,0.25112288285752077,0.3092444816545143,0.2360518666529236,0.2849944642053873
PCYOX1,1,0.6683912501811811,0.7467943693104057,0.7233810605917576,0.4783993764880306,0.5233315573253581,0.24364182448134708,0.698340626834004,0.9344576271224964,0.7171854921889885,0.26906331267756867,0.5954770179902068,0.4883157052808456,0.5358237944199957
SNAP23,0.5301640126107499,0.5195384356451249,0.983628581027002,0.5766325364751903,1,0.7844779207680287,0.9307516166116446,0.5922717174964178,0.48465070233924407,0.41564540650696036,0.48768980264606987,0.5352044214235521,0.49505209223102176,0.30969057378394377
PTRH2,1,0.49365505920350644,0.504241738820161,0.5063110122670819,0.499349185340249,0.5915318220477048,0.5438335433214161,0.5136725991431706,0.7339579205784136,0.493592396002009,0.1575763196824472,0.4816624252310851,0.702514020158123,0.3980021576777656
AIMP1,0.2868918784604445,0.32810876220685015,0.3989430438069228,0.5817998328013796,0.47790374294914356,0.4372308238094782,0.48952662666671576,0.6358190249485938,0.3737566222373209,0.5440826021139481,1,0.5963555688594357,0.3738010386970625,0.6541043140570676
CKMT1A,0.9419601916857439,0.5234829979011235,0.8536230175315542,0.5367636090642938,0.2739231761329478,0.16068259371416718,0.23995835687314082,0.5378845981640611,0.4949939710216681,0.827774342824327,0.566457188913046,0.7615366627456882,0.5641554077187958,1
CHMP4B,0.9108375855527209,0.2252450785277208,0.40505730555361635,0.40493243279669455,0.1500559195135416,0.12652174073708092,0.2977116669155236,0.2724333998369452,0.3772643710200609,0.07949311317998134,1,0.1311238186825204,0.1798150274414801,0.04761297044030208
NME4,0.8342980328456134,0.18751263571241603,0.4278647841493593,0.41394700511127014,0.2935365174684606,0.32007968409762905,0.1311737051751331,0.24347027149257808,0.3491879454073274,0.3138355869518571,1,0.3712496470255754,0.3523859189251091,0.9901290413179302
ABCA13,0.3931180117634538,0.4694799219505132,0.6094726471899582,0.3197198372498664,0.41500877154049787,0.3879033662837945,0.5570205224956899,0.7231417650179268,0.7032289945437477,0.6995658191415991,0.8308788122403741,1,0.4381197972018327,0.25907884449371676
QIL1;C19orf70,1,0.13025357002118532,0.09625804881888059,0.0024426458476604048,0.21463046408500572,0.03326639558601262,0,0.4361123099729248,0.2877962712295957,0.30069341619414147,0.007980505300887803,0.2319829916689088,0.07485111673657585,0.7893656768415166
NSDHL,0.5427985747049087,0.7343428469014672,0.8984458326607765,0.7118647105886688,1,0.7543635249587646,0.6827454079446873,0.6648999469267732,0.4910269960253339,0.6265909920750738,0.4596088215732588,0.7793921048540109,0.7770807576584611,0.5659407980942529
ACADM,0.9053986233267239,0.32803777013162305,0.5757156727310057,0.6896336586404442,0.34556575900796,0.271669298372668,0.2767572715872261,1,0.5285437893873047,0.6114493262555373,0.4420057087309972,0.625087946293596,0.36104466223418497,0.8926652232581543
GIGYF2,0.1194794266936619,0.052694874783851924,0.3313498239424147,0.7175726822942616,0.10908891856132559,0.1081498140378026,0.07600081987885121,0.8723887366351846,0.3157949690255109,0.8279618237812563,0.2338618554926287,0.6729880107210049,0.08623390788767601,1
PITPNB,0.8256677477516304,0.4655296203856512,0.9692728291591068,0.6653857580553335,0.6514746351887003,0.27017145297465084,0.46601621442379904,1,0.3966150378197852,0.8192722828541156,0.2927535920204677,0.4793307110726666,0.5012271843272298,0.39940304024753526
ANXA11,0.45573036682958085,0.87496342882503,0.6433191161607442,0.5238542319183407,0.8152427888818575,0.7750502718439373,0.819721045104021,0.41051046230014504,0.6933761499394939,0.7800691539629319,1,0.7224333648074817,0.8559234552685454,0.31692388887239703
PNPLA8,0.4884562587921617,0.9855511938520606,0.592020222840291,0.2568222109486221,0.5981633060540164,0.9242095979846219,0.3713535259754397,0.14579712824834481,0.1284126788399236,0.2756923705117034,0.2200877823403408,0.36944088553848736,1,0.07803202177238776
CYB5B,0.5970350763265074,0.6839872704203617,0.1565620452150498,0.2984982982131666,0.698385877442156,0.5177939790311162,0.01634309339761332,0.640707346150499,0.9226697743927836,0.697523609807713,0.2714136931897971,0.9034335308540942,1,0.6306149192821944
LIN7C,0.4374405828633423,0.19185184692812002,0.3132643586183662,0.37333363303141714,0.1833743519229738,0.1302196761939967,0.2906899239776682,0.3261878497622306,0.3897614850759911,0.36543424024612464,1,0.33635254109000423,0.371363680718293,0.1107089687041456
CTNNB1,0.5642112153850057,0.684698034276765,0.5326211092434082,0.38993499533976383,1,0.8064979441302852,0.8796236211434735,0.6302055103962415,0.6085249284378818,0.6289874931424052,0.7500850408021377,0.660465969282178,0.6702104345701534,0.4024414615382534
ATP13A1,0.5435202351074426,0.7300122739390309,0.9024819535729846,0.5268799737788035,1,0.7696533977697544,0.7778150239194837,0.734053595559187,0.399568019133957,0.42316070219070395,0.33551435502447063,0.6324680977048865,0.7396567723369146,0.509985300054466
CISD2,0.6889463489049281,0.6903594039032257,0.8671056956029791,0.7602489253778915,0.7146263865516027,0.7258814916434086,0.9573369171411349,0.3418268114604331,0.5382163545888656,0.5410711611039984,0.4950835066924637,1,0.9485104936214241,0.7599474527642038
RPS29,0.17962589014788852,0.06124600477066594,0.1574725592871742,0.6513883205547174,0.2164075888710134,0.23771101916489878,0.3755992221197477,0.5343262003675229,0.5004133781617451,0.3470573227922963,1,0.607597714817583,0.16259107576605408,0.1982965150338038
VAMP3;VAMP2,0.4760978478196666,1,0.9545961165604576,0.4789905074732652,0.9894118285615704,0.8954358152058974,0.8120367157013281,0.8403873876613959,0.5636467957623232,0.4061387979791643,0.7888237319351865,0.47920013808232276,0.5984152538953573,0.2890966420056521
ACAA2,0.9767255070392321,0.2986854878799866,0.5450193186360246,0.48796499424163775,0.22545968056426768,0.2830551404883236,0.2079873380492847,1,0.38760535805000307,0.4516890468310738,0.1652962165029889,0.3875656988123397,0.2133036250988337,0.7612142608743891
TIMM50,1,0.6989530280941808,0.7093072370973189,0.5096815893292522,0.7128581115232333,0.7150207919364735,0.6490965922741202,0.6446433642967802,0.8568664204004949,0.6361125981377256,0.9417814565596401,0.8181896004135719,0.7638444288171214,0.6851918038431567
USMG5,1,0.5028430993698259,0.7758747112191116,0.792591373266869,0.27351344923595283,0.24529420972532961,0.151160097235136,0.3700441542948317,0.5943284419981042,0.5839214035611276,0.6418481158230827,0.50299477314301,0.4886714816240979,0.48859535817946387
MRPS31,0.46447222623536055,0.1710875915344137,0.3792397875398455,0.3934274634493222,0.2297080390709447,0.2406270594946584,0.1923732614809101,1,0.2687460760836414,0.3169447100647834,0.28500336588112424,0.4192423208868967,0.15623326040773772,0.5701457951738882
RALA,0.5804496134396698,0.7199050115112852,0.744958072129182,0.7413817718993116,1,0.8491545971986028,0.9348848649597123,0.48304347912956963,0.899679925480146,0.6306923323354308,0.5563547632919569,0.6297213659230849,0.28671890405067674,0.5574143877294362
PMPCB,0.7954060107436607,0.549866296268514,0.866369132305453,0.7270746845934878,0.6000212902109626,0.5590122702591362,0.823017648935876,0.9668239304219441,0.6070209786794495,0.5751892457123018,1,0.6525280835253074,0.5053716225702204,0.7509834328014037
PRDX6,0.4150061852086886,0.6140801495681798,0.56223963395087,0.44234844210898744,0.46680782199295945,0.5182515160612085,0.2944647616180352,0.39222057648269787,0.3953488974369467,1,0.677598293012188,0.5516485141963452,0.6251397061575862,0.4640223398823345
MLEC,1,0.7099310620902503,0.9509746563041085,0.975208935896379,0.5300917730285498,0.4625398909119229,0.2807116955457159,0.2353170763096307,0.8903625986813194,0.4805196355336425,0.3369536218259666,0.3088346545021512,0.6077228012687145,0.1720656159563361
SCFD1,0.8754904343694281,0.8074575419939614,0.8833659901207604,0.5036151083716913,1,0.8542457399446454,0.6986610164093938,0.609779811050053,0.6363696878031612,0.7480856222779725,0.2389324301059705,0.8013667985040559,0.82287371745699,0.6636938711763201
ATP5J2,0.5984010404103433,0.5955912427506987,1,0.5097648739164876,0.48898329842810784,0.48471723635306113,0.31187311406364243,0.514984941765159,0.46649847642759484,0.5541411902757666,0.41883437630222065,0.5603565426462187,0.6098692971954691,0.6769064067308002
AUP1,0.8322315441475733,0.754986015978356,0.6628126423452055,0.5832270243617703,0.7980239188793202,0.598850910446727,1,0.5250455799658209,0.749589284992172,0.4438157909782042,0.6223353101605008,0.6164214369688326,0.6712915949830298,0.5196608268560613
IRS4,0.5067945902275374,0.5918328936730587,0.6211552787449178,0.44810121201093994,0.786129403257909,0.7145102665454417,0.8915787333977443,0.7973464202914706,0.41435539594766013,0.42335792884301143,1,0.5639292728741796,0.5226646731042789,0.6153125729547707
ENPP4,0.49711225933747294,0.13642880764036,0.2355262982930427,0.3388033621555412,0.05231476760386336,0.1947535776460147,0.2466555106073713,0.2181924152092258,1,0.15058639417120032,0.16410554914623252,0.09603718521210261,0.1189864054522773,0.1449747250336606
EMC8,0.49782443776437213,0.4642347157541766,0.5261229945834902,0.27334734023888513,0.5126037509530863,0.5328253713331204,1,0.34496501344322555,0.45395246563136515,0.33066066942801464,0.5662849533714844,0.4332863866733442,0.36280452312973877,0.3504778347319053
CNPY2,0.8770940217388307,0.3026878452504136,0.534729624706863,0.45005166693602594,0.3683883024269058,0.46365870038366064,0.3486467347011034,1,0.8751932733745713,0.9008288398161277,0.6012073392756516,0.5161270778265806,0.7241530823520358,0.22696027575712718
TMEM57,0.3591776417194385,0.4952849243719586,0.3601495793797019,0.3184100069759711,0.5847874964243744,0.49934944215308663,1,0.5764624318654878,0.5935668327895788,0.23208617814759658,0.9136604003488606,0.3420978480915118,0.39584714958731193,0.3661052955026698
SCD,0.7397473652573158,0.37323224333167454,0.4954373447210515,1,0.42954002827302884,0.3504990953690804,0.1588321368587474,0.4598291919972496,0.7355977110989182,0.6819307678851678,0.33715266457056503,0.4501038489822237,0.8721239589804931,0.8693950839961725
ATP6V0D1,1,0.9035187287491311,0.5602471922320339,0.34326424080592355,0.32781920495248296,0.1141726227954728,0.836036852508366,0.5849130060629473,0.9835360994439397,0.287711861139873,0.27095965396330113,0.1468892853833967,0.38679626964518804,0.0030183955883594797
RUVBL1,0.7574010294854197,0.7673155518963765,0.9417912203319143,0.7505034573392418,0.9086377046719043,0.7129549635350171,0.5631663796895608,0.6993915000136204,0.789918557739623,0.9323680999573054,0.430700759375701,1,0.7972701296751533,0.9581283306565962
COX6C,0.3506032522665544,0.6170341729050983,1,0.5477893803324914,0.6501392687189101,0.7381319308307662,0.49818937953849696,0.6403407130755342,0.9147949923689734,0.2692322819727625,0.3636869192388733,0.3566100638303964,0.2691255093427227,0.4478302860439498
RTN4,0.444117529476874,0.7082341854968568,0.6967185798463983,0.7090066940177283,0.8246808812406943,0.6952050039233381,0.6830849143923414,0.3959683191576538,0.6421455764767603,0.4167324019309276,1,0.7419139146471881,0.9916601478284393,0.33440522225305036
DSP,0.5173402165675839,0.39820617300790656,0.564947542270329,0.3970332292654382,0.38216334305483135,0.5248126636937588,0.6422589843581459,1,0.3054433259222647,0.3306598275701436,0.9931102133704005,0.3892214897321384,0.43915979625098794,0.7157264753490109
AAAS,0.3390567006990706,0.5692642551409919,0.6466729811213132,0.2759157540369929,0.6901332381332418,0.7221811971304636,1,0.39316154605014975,0.3404930777058126,0.34026262166078675,0.6337644230797136,0.509149252133971,0.5562970900702074,0.4181641128013293
TENM1,0.36558847039552494,0.7449686584859715,0.1822790990551681,0.5004855917467183,0.8557411002816454,0.6336304218856935,0,0.5844151481107906,1,0.763099585028063,0.03841329954980134,0.810786694838096,0.747342564025763,0
ITGB1,0.6306715903795946,0.5290065291932703,0.5543780740352721,0.5422503979725776,0.6558498092558352,0.7311111619617876,1,0.6676030418299619,0.6706208949662108,0.4396301875284794,0.7105913994689844,0.5901808647976636,0.5237472636163337,0.4809328680956527
HIGD1A,0.899720258227451,0.37689088263807596,1,0.5459624496773513,0.44903240820722706,0.3285857204545824,0.45725394076005793,0.8314068280490438,0.35597633977113063,0.4647094369022633,0.4672633068457712,0.3255154242572138,0.4030494383527378,0.3703793852737307
TMEM43,0.6466307360705931,0.6665184023661266,0.6766985756969867,0.7956941405649175,1,0.7852018993457212,0.7054286108705504,0.4250093844038832,0.5747123415306894,0.5372236169883231,0.3500175018637623,0.8504817855696135,0.9693993852971297,0.708498737320242
MUC16,0.2780190678931984,0.46903770359311,0.6006635862885913,0.8297374730711007,0.9118099060279147,0.5295500886811962,0.8415311880578608,0.3798342582308463,0.33196256314034345,0.8246993328209391,1,0.9584227152209432,0.6791989016317197,0.65621803083833
HMGB1,0.2969053035931226,0.32708401057327896,0.4279075609862097,0.6013884473609442,0.2935208794556786,0.3645295577514739,0.2167669796837301,0.3403475092193579,0.36372518286481353,1,0.7579117293538558,0.6963564488034784,0.7077932457615294,0.5104529010223477
DLST,0.801201126235259,0.1506950626338946,0.6128662150383613,0.3067938638087941,0.19819634163134223,0.43364994013244934,0.48289091104575105,1,0.8284978118286737,0.475803043777068,0.6009495275921856,0.32934962863643735,0.2034827076955046,0.41577638992169397
